,SR,CR,MDD,ANN_RET,ANN_VOL,SortR,DownRisk,VaR,TailR,Skew,Kurt,exchange,region,set
ABEV3 BS Equity,0.5999420872714395,0.2576265953262752,-0.10114164466691596,0.026056777561237476,0.044530250484453734,0.8844543951780292,0.03020570825134031,-0.004307160407009476,1.0646147145501663,0.025840703944743273,5.753856199239339,Americas_IBOV,Americas,train
BBAS3 BS Equity,0.47419857348380273,0.2271750665989971,-0.098682981745497,0.022418312950220898,0.04931905746829754,0.7062582320639569,0.03311398810699386,-0.004307160407009476,1.0646147145501663,0.22476879911286404,5.26948870512518,Americas_IBOV,Americas,train
BBDC3 BS Equity,0.5297815819364314,0.24256626232670367,-0.042033064535136944,0.010195803358425293,0.019507195345093785,0.7928169064997544,0.013035232629805148,-0.004307160407009476,1.0646147145501663,0.33936578603578027,4.779741323638692,Americas_IBOV,Americas,train
BBDC4 BS Equity,0.5102813395532672,0.25277710030787265,-0.04640919530324627,0.011731181816376335,0.02339218321404495,0.7651013121266019,0.01560132546676792,-0.004307160407009476,1.0646147145501663,0.4402121905772654,5.98994896454316,Americas_IBOV,Americas,train
BRAP4 BS Equity,0.44642135028790725,0.08489551284354667,-0.2173089103508366,0.01844855138970658,0.043022689494868184,0.6553196168813037,0.029308213339804826,-0.004307160407009476,1.0646147145501663,0.07331122082031903,4.704953965822268,Americas_IBOV,Americas,train
BRFS3 BS Equity,-0.4685135332137948,-0.042580722181710606,-0.27016262850265743,-0.011503719828152348,0.02407667929183907,-0.6309541656466511,0.01787808163769558,-0.004307160407009476,1.0646147145501663,-0.26007802337483266,6.236871160302478,Americas_IBOV,Americas,train
BRKM5 BS Equity,0.4447338851182472,0.12590719355020508,-0.05589037734989075,0.007037000558586692,0.01605744233795722,0.6759705021055096,0.010564497553929193,-0.004307160407009476,1.0646147145501663,0.6938973599628457,11.13433158857096,Americas_IBOV,Americas,train
CCRO3 BS Equity,0.5285912890945923,0.17660119669862115,-0.0018623074562296147,0.000328885725390915,0.0006224574044275809,0.7749478179033696,0.0004245776995708323,-0.004307160407009476,1.0646147145501663,-0.203720786650647,18.807605876864212,Americas_IBOV,Americas,train
CMIG4 BS Equity,-0.3292146181455154,-0.04983711073912281,-0.4317291390174008,-0.02151613291051635,0.060508615588723134,-0.458702856810432,0.04342750536604512,-0.004307160407009476,1.0646147145501663,0.1826034387101991,5.396459615836397,Americas_IBOV,Americas,train
CSNA3 BS Equity,0.49349404194010493,0.12872082890023734,-0.15261872106954344,0.019645208281765747,0.041137957018633875,0.7291964160015101,0.027840697294707895,-0.004307160407009476,1.0646147145501663,0.08167481581416179,6.694528238823871,Americas_IBOV,Americas,train
EGIE3 BS Equity,0.5747956248973133,0.3364754224816346,-0.12380613707177571,0.041657722277044895,0.07601595498177582,0.8989431692057919,0.04860556244564248,-0.004307160407009476,1.0646147145501663,1.2849092470328745,15.394285392922676,Americas_IBOV,Americas,train
ELET3 BS Equity,0.3212034202802536,0.08285964943096052,-0.20095256516416962,0.016650859101755344,0.056345905027393735,0.48385234892568385,0.03740500062419868,-0.004307160407009476,1.0646147145501663,0.7998453540427709,15.139901416142454,Americas_IBOV,Americas,train
ELET6 BS Equity,-0.302630966829095,-0.0514165406669172,-0.5113686200504554,-0.02629280544860957,0.07797754810330487,-0.40915052618016295,0.057676623304827965,-0.004307160407009476,1.0646147145501663,-0.44750091547018095,7.308911337077564,Americas_IBOV,Americas,train
EMBR3 BS Equity,0.3257616545769996,0.10724345038106022,-0.046887476746470216,0.0050283747859531935,0.015779278890084063,0.47703583315534503,0.01077546725424249,-0.004307160407009476,1.0646147145501663,0.1150179452422726,8.86586887878352,Americas_IBOV,Americas,train
GGBR4 BS Equity,0.4920869430709766,0.12294130588528858,-0.2695180899288391,0.03313490593556012,0.07142873785790398,0.7277743532384062,0.04829676822700547,-0.004307160407009476,1.0646147145501663,0.145010080371731,3.286889260891815,Americas_IBOV,Americas,train
GOAU4 BS Equity,0.41459689444830566,0.060505597819873684,-0.20179068009622658,0.012209465733701075,0.030384405167745793,0.6065908354043693,0.020767343136347878,-0.004307160407009476,1.0646147145501663,0.08614514158759165,4.925123040953664,Americas_IBOV,Americas,train
ITSA4 BS Equity,0.5305776357579864,0.23971041116902211,-0.09630140902765606,0.023084450354175612,0.04491419451215616,0.798873539227108,0.029830086948792387,-0.004307160407009476,1.0646147145501663,0.5291300306619751,6.78624518911054,Americas_IBOV,Americas,train
ITUB4 BS Equity,-0.49426393401879803,-0.042578501194918024,-0.05308835598411181,-0.0022604226287057383,0.004557457074307869,-0.6601977714670326,0.0034119876800912424,-0.004307160407009476,1.0646147145501663,-0.483372925949727,5.029008988813425,Americas_IBOV,Americas,train
LAME4 BS Equity,0.6299456499032832,0.1900446159330001,-0.27592035401765497,0.052437177707382654,0.08715337518592761,0.9632475365373049,0.05699665713148448,-0.004307160407009476,1.0646147145501663,0.6364357348252238,8.126995295894103,Americas_IBOV,Americas,train
PCAR4 BS Equity,0.2820338939258442,0.07693182264918697,-0.18642846601639199,0.014342281684333047,0.05605969897521776,0.4149444689412041,0.038103255682946896,-0.004307160407009476,1.0646147145501663,0.29638390239084217,3.4362297436737554,Americas_IBOV,Americas,train
PETR3 BS Equity,0.4046715242043002,0.1136513289442235,-0.09003797407391993,0.010232935408946542,0.02599379290186959,0.5862812410322147,0.017941811979060907,-0.004307160407009476,1.0646147145501663,-0.10624345479154608,8.818682596901908,Americas_IBOV,Americas,train
PETR4 BS Equity,0.3806876927811718,0.09090364312942915,-0.16749603850708603,0.015226000110041271,0.04201469536510157,0.5450574071061528,0.029344574044710307,-0.004307160407009476,1.0646147145501663,-0.2163564008150471,8.859514978249559,Americas_IBOV,Americas,train
