,SR,CR,MDD,ANN_RET,ANN_VOL,SortR,DownRisk,VaR,TailR,Skew,Kurt,exchange,region,set
AMAN DB Equity,0.13565615899902073,0.09160696715156695,-0.8825009409070478,0.08084323470489885,0.5959422358809557,0.812304915797124,0.2589734146138529,-0.03587362555400634,1.0941187847923626,20.55481534928802,804.2588946471598,MEA_DFMGI,MEA,train
ARMX DB Equity,-0.24350316502601255,-0.12809725396407795,-0.966914536805634,-0.1238590969827501,0.5086549777269577,0.12999532728782104,0.37237961922049945,-0.03587362555400634,1.0941187847923626,-3.544293911016798,214.54970796595103,MEA_DFMGI,MEA,train
ARTC DB Equity,0.26579766514304465,0.13287370133053353,-0.8722359280483603,0.11589721619325855,0.43603549388173146,0.7462175957097734,0.2690963844081319,-0.03587362555400634,1.0941187847923626,3.7047503063172122,93.88699160824255,MEA_DFMGI,MEA,train
DIB DB Equity,0.4978614276665436,0.27004729519074355,-0.9271731799340716,0.2503806094145966,0.50291224726551,1.0988569070883785,0.322273789491368,-0.03587362555400634,1.0941187847923626,0.5777301919172976,64.6406818741585,MEA_DFMGI,MEA,train
DIC DB Equity,0.3642135775875821,0.1840623701907711,-0.9313737474444507,0.17143085948808623,0.47068772291132505,0.8928501117428076,0.299261154299192,-0.03587362555400634,1.0941187847923626,1.234936196975801,19.8180720789359,MEA_DFMGI,MEA,train
EMAAR DB Equity,0.05535503016385208,0.038310372030592704,-0.9903645985747032,0.03794123621732548,0.685416232364405,0.5972909606196113,0.46159028541799607,-0.03587362555400634,1.0941187847923626,1.9174014221824054,91.0171416965941,MEA_DFMGI,MEA,train
GGICO DB Equity,-0.015652868009022058,-0.008178162020427477,-0.9779876647917116,-0.007998141576646134,0.5109697195450786,0.37992923088575187,0.28399263501815936,-0.03587362555400634,1.0941187847923626,8.225828523968588,199.83078736237874,MEA_DFMGI,MEA,train
SALAMA DB Equity,-0.24663930799887138,-0.10152770242063508,-0.9275729717216469,-0.09417435264637952,0.38183026627211614,-0.11669975726577268,0.24413125937260713,-0.03587362555400634,1.0941187847923626,2.9372324837466333,51.90606626841634,MEA_DFMGI,MEA,train
SHUAA DB Equity,0.3253177266308391,0.16333096095111327,-0.9520667886296665,0.1555019834765239,0.4780003385827878,0.8629304350615624,0.29716698834669736,-0.03587362555400634,1.0941187847923626,1.3108369332146796,13.418364977847514,MEA_DFMGI,MEA,train
TABREED DB Equity,0.18633022632759824,0.11650219587277362,-0.9787689376747859,0.11402873049117446,0.6119711908184653,0.8940969301201132,0.2840993367678117,-0.03587362555400634,1.0941187847923626,17.084202109187196,627.119898553968,MEA_DFMGI,MEA,train
UPP DB Equity,0.07912253034277102,0.04391518057353827,-0.9445159153213428,0.04147858697591755,0.5242323115328328,0.5383459652544027,0.31574161273637397,-0.03587362555400634,1.0941187847923626,4.292490572807545,93.9532384420526,MEA_DFMGI,MEA,train
BRES QD Equity,-0.3120153932504378,-0.12220359662972594,-0.8452815435191073,-0.10329644478276112,0.3310620149431239,-0.1767834811143476,0.26231096909047846,-0.02494609921228954,1.1637646948110363,-5.873207949814309,161.53810877123868,MEA_DSM,MEA,train
CBQK QD Equity,0.456343474225073,0.20347772142004592,-0.7383008556446835,0.15022777582905045,0.3291989133495457,0.906678578006135,0.21368454967350675,-0.02494609921228954,1.1637646948110363,0.7958339091752435,16.346071262842617,MEA_DSM,MEA,train
DHBK QD Equity,0.4380077992418426,0.16879117686727868,-0.8602298119258645,0.14519920233128447,0.3314991253183459,0.8804177501913387,0.2159417647644058,-0.02494609921228954,1.1637646948110363,0.7701184175443494,15.045436265498207,MEA_DSM,MEA,train
IQCD QD Equity,0.10380816700283414,0.048624840877267,-0.8044033168674888,0.039113983283827425,0.3767910022220077,0.4357495713965968,0.27252625423248206,-0.02494609921228954,1.1637646948110363,-3.901509954292255,134.43492051691717,MEA_DSM,MEA,train
MARK QD Equity,0.3371271053716234,0.1165248491830005,-0.8111693894110705,0.0945213907629916,0.28037315676174535,0.7775160710725189,0.16535770232592667,-0.02494609921228954,1.1637646948110363,2.9209263296869383,52.124830252983266,MEA_DSM,MEA,train
MCGS QD Equity,-0.13643950430711457,-0.05068625435763719,-0.879091317433181,-0.04455784611900859,0.32657584286375296,0.05966446704373118,0.24759921250319902,-0.02494609921228954,1.1637646948110363,-5.409082111623326,162.88678685032912,MEA_DSM,MEA,train
ORDS QD Equity,,,-1.3875394067027564,,1.1850096473368041,0.9969049021977946,0.7266156990027657,-0.02494609921228954,1.1637646948110363,2.3590035122275284,154.92779330966476,MEA_DSM,MEA,train
QATI QD Equity,0.4543648767470383,0.2011535209298262,-0.7904048216346683,0.15899271283172478,0.3499229825377587,0.9122938393121355,0.22825177148754353,-0.02494609921228954,1.1637646948110363,0.916684505237375,19.262547707654875,MEA_DSM,MEA,train
QEWS QD Equity,0.39898064122551463,0.22796539662526324,-0.5363928597574785,0.12227901102157279,0.30647855656850626,0.8364295560148072,0.19328346353132544,-0.02494609921228954,1.1637646948110363,1.3423879332699566,18.11829230462183,MEA_DSM,MEA,train
QFLS QD Equity,0.913435844537174,0.5606967006110892,-0.5465521585326957,0.3064499920011514,0.3354915332410955,1.6099167720927268,0.20018213106254698,-0.02494609921228954,1.1637646948110363,2.2309479359888007,33.192651062103856,MEA_DSM,MEA,train
QGTS QD Equity,-0.4909325181481998,-0.18206914007469516,-0.9401189797201053,-0.17116665420553934,0.34865617549878525,-0.48222953652464906,0.25884993683155083,-0.02494609921228954,1.1637646948110363,-1.191955730170868,55.67154471604222,MEA_DSM,MEA,train
