,exchange,transferstrat,median_SR,mad_SR,mean_SR,sd_SR,median_CR,mad_CR,mean_CR,sd_CR,median_MDD,mad_MDD,mean_MDD,sd_MDD,median_ANN_RET,mad_ANN_RET,mean_ANN_RET,sd_ANN_RET,median_ANN_VOL,mad_ANN_VOL,mean_ANN_VOL,sd_ANN_VOL,median_SortR,mad_SortR,mean_SortR,sd_SortR,median_DownRisk,mad_DownRisk,mean_DownRisk,sd_DownRisk,median_VaR,mad_VaR,mean_VaR,sd_VaR,median_TailR,mad_TailR,mean_TailR,sd_TailR,median_Skew,mad_Skew,mean_Skew,sd_Skew,median_Kurt,mad_Kurt,mean_Kurt,sd_Kurt
255,Asia and Pacific_KOSPI,10_global_lstm_lstm,0.32804561833548185,0.2910294675827754,0.1920611296868117,0.379980557778514,0.09786358673769975,0.13252632453867677,0.07650271482400872,0.22531260926225188,-0.3319091223300606,0.16331199779306993,-0.3400844738237074,0.19542783014315604,0.0297531230840386,0.04214765119755368,0.02576656269789775,0.059960720570473455,0.146040334375817,0.07577992316505054,0.1527424492606242,0.09291492966513862,0.5113379189916347,0.4425290400710752,0.32200115773950194,0.5944084549052043,0.0949351900845878,0.04768729327526245,0.09853393526464417,0.058732114000734865,-0.0153695214464929,0.0010185142712847335,-0.0146130777527566,0.0010809213587074232,1.0973153729014449,0.041605189693464384,1.066153359133354,0.04415376549708942,0.7569722680838229,0.9341421867050425,0.9294349269596686,2.8570131788214934,8.701500702812204,22.261397344959,21.579673994394522,155.94233739364805
256,Asia and Pacific_KOSPI,10_no_transfer_linear,0.49453785657603616,0.3296136301945651,0.4272585153128523,0.4180066089286721,0.2156614846264047,0.24042347975496856,0.2736609950496563,0.47144764521088595,-0.0465590847600179,0.026400720954729104,-0.05253105105470219,0.03419788961543874,0.0089957107684675,0.007938644984616963,0.009714518116761113,0.010112198452121334,0.0204829662877541,0.007433802027905581,0.02128075519039775,0.009043641362415693,0.7679832521471988,0.5608394544149915,0.72390404761466,0.8618297575319102,0.0133046688540441,0.004726572342497742,0.013788427264283646,0.005818739700328941,-0.0015960912516951,0.00014717126595182236,-0.0014857128022312332,0.00015618637150466657,1.1404582144177462,0.04144272324649172,1.1093761719828774,0.043981333769735724,0.9088320973801919,1.8990339338301632,1.1364530327068023,3.924219052557986,41.01216133953898,56.19004356574823,71.23437663229488,212.722952670196
257,Asia and Pacific_KOSPI,10_no_transfer_lstm,0.25135535630247063,0.35842368296543303,0.11647857787836675,0.4240889286738759,0.08788638690471635,0.14165298195116663,0.08574942083497014,0.2147874037948374,-0.0955840732562162,0.08989383301695648,-0.12715505238286945,0.11706006787215512,0.0042885819876123,0.014067817815319008,0.0065408137803117045,0.018824233792471116,0.0312540382633291,0.02560309026482439,0.03946483961617182,0.03163297225372064,0.37503535480884365,0.5289948301839978,0.21341107453019414,0.6271495765466568,0.0210002656430717,0.016132061925249797,0.025926800380068626,0.01971009443450531,-0.0041808900767092,0.0002965959365148444,-0.003958443124323067,0.0003147641819052276,1.0345119199269326,0.0355506315225614,1.0078489462850115,0.03772831677636007,0.5750262175713333,1.2770836291525531,0.6045720379651838,3.56371991590599,9.022571741049742,34.391128902842695,29.243520424907004,195.15961716950304
258,Asia and Pacific_KOSPI,500_global_linear_linear,3.379294334929328,1.5293327355015338,2.5695201248313144,1.7080155078039474,7.291478146259959,6.278600016298913,8.31371745854414,8.75601165307727,-0.3717524489729057,0.10885906868133743,-0.4041702499484242,0.14749506157512363,2.580555874984341,2.317240306162292,2.968649233175863,3.1610656542688016,0.4284229954469805,0.08712540287622247,0.42339673839326597,0.1139478996916305,6.409474052320332,3.047898008008007,5.084271795101052,3.5020203253965385,0.2317226277612296,0.04608506825283753,0.23716668256475404,0.07169544798040323,-0.0296296296296296,0.0015758781424921357,-0.030811538236498705,0.001672409946449283,1.7788006694862324,0.3302060685642539,1.5311461180630421,0.3504331322036398,0.9107609664462617,0.8618781791858232,0.8628123315366352,1.9869847448296725,8.720805452208435,13.397330739657928,16.250342634969876,61.72938005832271
259,Asia and Pacific_KOSPI,500_global_linear_lstm,3.0333388683484652,1.5996298742815849,2.374624354971712,1.8315242024081313,3.080530580649151,3.2101261185320222,3.9480752263346317,4.4384448504477145,-0.1885556258520798,0.0703131609389487,-0.21418905903986174,0.09720043169380647,0.5947077229284736,0.5448267528014056,0.6752390443223097,0.7328351087548485,0.1760160119991008,0.03697573440289597,0.17485281573863032,0.04755007755906136,5.971719096126412,3.4509489636984143,5.070037407791436,4.09995260842239,0.0904809639263603,0.018518295742212993,0.09448922671137375,0.02841048142979324,-0.010344361226075,0.0017437315785084877,-0.011634753450720665,0.0018506000288519007,2.169636839987923,0.5272566718152707,1.7899143166690166,0.5597016008604612,1.487148884090232,0.9100383053439381,1.265173394138781,1.6646727294685186,14.94546631330704,11.507271072506795,20.527142718036533,30.761625687110467
260,Asia and Pacific_KOSPI,500_global_lstm_linear,2.1761016722065367,1.1906074580027,1.7109367906725133,1.3791140296983684,1.597171519569474,1.446053633105951,1.8681566306947437,1.9048381365130722,-0.1273186663618153,0.045267877587186194,-0.1420212938855066,0.062289454602098025,0.2193205911974187,0.18146373032785326,0.2288747829627031,0.22337596278838528,0.1021721205670924,0.023927445359356096,0.10194001807839512,0.030090161660198022,3.9616397206786385,2.4379830617087763,3.514443268535532,2.9446469007147678,0.0562831990667254,0.01085477127337645,0.05699439083354747,0.01647571553555902,-0.0060938272506552,0.0004749604865227775,-0.006434912985146933,0.0005042062332920188,2.002562320999175,0.46273498535483315,1.6649922409791313,0.4911413060710553,1.4101193353367196,1.3300577623212215,1.1791421347936466,2.238513964955188,21.930398721276397,16.063293140613432,30.001157928546736,49.80703335721728
261,Asia and Pacific_KOSPI,500_global_lstm_lstm,0.3414579779725106,0.26341817395531925,0.22416253492888022,0.3635960880968858,0.1060302512638648,0.1317352275574909,0.07710930466889274,0.22440872213405041,-0.455531540770892,0.13456373956052192,-0.44500391363957736,0.16266601163794114,0.0495264807357038,0.0535618758130348,0.03896632212209624,0.07461577092928778,0.2191843059910338,0.05886867876248434,0.21477674602253172,0.07297075070349078,0.5319548542724097,0.40532991448880706,0.3679576330693746,0.572293600575791,0.1408708206389136,0.03765203250146622,0.13834701979666295,0.047144668050901076,-0.0203847406126153,0.0014074744172926435,-0.01933186271945927,0.0014936921652273566,1.1264483095175204,0.03956599565315192,1.097363865026041,0.04199241245772269,0.8127312828242563,0.8480057247426945,1.0768897718955062,2.6798785626083794,8.464772672183493,20.2709114191952,20.07204791048584,146.60797840049557
262,Asia and Pacific_KOSPI,500_no_transfer_linear,3.447079258706929,1.561360714418184,2.394498679986718,1.7013450445075375,2.455549930600476,1.6227828773054795,2.355880895996025,1.9366140799639124,-0.0096646721086658,0.004888186181074239,-0.011633139841049432,0.006965973911420573,0.0281484082900145,0.013034806431949772,0.019858724969447128,0.01424073494489262,0.0081112173119306,0.0010996570393471388,0.008024083967705105,0.002169539722081791,7.553360990203613,3.4962504168637323,5.473241159410492,3.8190057897198795,0.003677189739204,0.0009582144122262933,0.0041476885202658695,0.001662361584618296,-0.0004373616217041,4.946159073435561e-05,-0.0004744578147548668,5.2491404050140814e-05,2.3768230471120986,0.6072369909091596,1.9213953039302283,0.6444338277592938,1.852674303070697,1.401673252817477,1.5396630298334255,2.7217428649269375,16.280405495489127,22.357428414078576,30.092952269786224,51.43232076247154
263,Asia and Pacific_KOSPI,500_no_transfer_lstm,3.5368009516440475,1.9297622722352927,2.6938618478819656,2.190414822328075,3.3440101697479028,3.437968547317053,4.159962608426337,4.4863747833695315,-0.1653528562647559,0.08374815416072741,-0.20033509440307268,0.11174203265209282,0.5501147668678177,0.4758612929818023,0.5784832203784259,0.6248579607702964,0.1449099031289778,0.031863639558726696,0.1487538075113229,0.04400638934541187,7.184796932907662,4.553592222839143,6.356412964645951,5.497979942737208,0.0664071204593863,0.026419011284218936,0.08010379279862022,0.0373428596721053,-0.0069427035576853,0.003234548756998356,-0.009368615125434068,0.0034326838907255282,2.66199389502492,0.7510226140093325,2.098726934517921,0.7970271658767033,1.5884549598421347,1.1363013526420533,1.1088707643987417,1.920307732821284,15.524140018611988,11.478678567492539,21.04432258719744,29.2895055316497
936,Europe_UKX,1000_global_linear_linear,2.47650367681881,1.238185475078657,1.6695116077986036,1.3555736335920114,3.0134310666471853,1.912651740278422,2.586540287120655,2.2433975840039295,-0.328745681357556,0.10129262284580261,-0.35452431922391314,0.1356801937147352,0.8336710337983315,0.5978043831038939,0.7688022987127453,0.7226865294292597,0.289230641383027,0.061744579483591154,0.29497005894175965,0.08310823565038837,4.397794044837327,2.168601587747374,3.0773504633266167,2.39803489258944,0.1718626445488778,0.03397516746648109,0.1761443798191051,0.048063032058093785,-0.0239091781769593,0.0013596341126656903,-0.024928903761458572,0.0014459400630288935,1.4574569302908562,0.21206819299014906,1.2984057855482443,0.22552971676873243,0.7442054842277288,1.3214848641589612,1.296433374478754,4.265415031511558,7.941783267081202,52.44903682276811,37.80083268632969,223.38064151324252
937,Europe_UKX,1000_global_linear_lstm,3.1880324213968034,1.5118197141719558,2.370345488932567,1.6846539023205045,3.34496213699647,2.4296458489611275,3.3763352799120145,2.9106599867033376,-0.1141685776973989,0.03882198203054323,-0.12673883664611257,0.05593261442404907,0.4179446007056435,0.2476174194533108,0.348263364526662,0.2815671123289908,0.1139460855198511,0.01906822872176825,0.10927431372503894,0.026394554282065823,6.298398750038559,3.3607348070000347,5.1441783505788905,3.8011160673203226,0.0565360904149629,0.00874598385912793,0.058220896346660216,0.015162248739002772,-0.0070373693289485,0.000978066246670111,-0.007682540548712833,0.0010426646457864597,2.0734162976960744,0.4853712520098628,1.7234290744147511,0.5163093038867903,1.5953761390038137,1.2520741305789433,1.367686500251566,1.9879754999903358,13.80186497663238,34.19796108716164,33.90921127316444,121.96441869684769
938,Europe_UKX,1000_global_lstm_linear,2.140072071959797,1.2646400383384713,1.4181503498403312,1.4161099227004967,1.4412403768797948,1.1419114720864312,1.3943720972115436,1.3505093776567814,-0.1016980417433791,0.03967117655966276,-0.11306450006135771,0.052562945206861715,0.1480456142728126,0.10594441906583954,0.1149910527696249,0.12190728733906947,0.0716237916473549,0.01190724988531568,0.07074347891122572,0.017950405918650783,4.027897370148971,2.4196063115992317,3.0032847134758454,2.7458419475986573,0.0381385030804346,0.008680560175382202,0.04093099647806552,0.013223687672373108,-0.0043113501943761,0.0008079477385234228,-0.004896941600964868,0.0008593959110060014,1.7754090955472526,0.40448946598974855,1.4790258997190218,0.4302033742539556,2.104758098161734,1.9755590427913519,1.7220085090461987,4.072893247375814,25.12969057340901,38.2212695145169,46.72578058351433,140.27224439109952
939,Europe_UKX,1000_global_lstm_lstm,0.2727928520969581,0.2347643482740164,0.2523528823762056,0.3322188367915181,0.082200389468247,0.14388765846417545,0.12159080320423642,0.23100125230753157,-0.2181225698346862,0.13378251525294665,-0.24038588871783265,0.15793219511634546,0.0175465582821239,0.029152580227346864,0.023152977545346308,0.04209869798962113,0.0930211554117804,0.04586020331571462,0.09475701307209738,0.05788555582822894,0.387877296590531,0.3430898431223107,0.37659650342457834,0.4786921969300463,0.0638838811644402,0.03182799098636872,0.06554853924324504,0.04016289077946421,-0.0099897941507828,9.691093300326649e-05,-0.0099184961726236,0.00010306881967117383,1.056272674697435,0.04046928913293983,1.0260208120372816,0.043038249790712156,0.1105144203988916,1.0232439759332554,0.5578851193252653,3.968376519227235,8.032020909360087,52.00509804272795,37.61504301739364,224.3710866356266
940,Europe_UKX,1000_no_transfer_linear,1.7494520409707042,0.8847663563586223,1.223921758221137,1.0094136934942144,1.1245804943705515,0.6620498534198522,0.995656256918611,0.7874955900838048,-0.0060735728046451,0.002203601169484952,-0.006753069980158392,0.0029886392908460976,0.0082009494880124,0.004298871714807556,0.0060036017806809555,0.004872363319336256,0.0046238895086379,0.0008192679949065679,0.004291857176646222,0.0010745645103835075,3.5646631344082667,1.7681100423852685,2.618980568800009,2.0211821578868268,0.0023298656336939,0.0003325099174960949,0.002325678793891193,0.0005269233918934802,-0.0002637414813397,4.470129895600007e-06,-0.0002670940787614,4.753881829515759e-06,1.620623869114122,0.2874832564297854,1.405011426791783,0.305731927471906,2.887605249285736,1.961056639464593,2.323813250333321,3.1843221840085283,36.503634539245766,19.206310482074418,42.7946777877349,51.03324323707863
941,Europe_UKX,1000_no_transfer_lstm,3.4460016879264006,1.6329717861222102,2.551962177556603,1.806332852180851,2.3768349893934477,1.7512177465805672,2.4678073947442796,2.101947673224863,-0.0494138591368725,0.020749613889662163,-0.05572950042814615,0.02656727927071908,0.130471806147143,0.07187733966858184,0.1064250672106878,0.0822490160949437,0.0392504747734039,0.006666463544429069,0.04011490992345113,0.010923841942517054,7.557768130691646,3.9108179521892286,6.005022948605367,4.429302015995092,0.0172920311184453,0.007081565305197189,0.021040266405552916,0.009542982374337055,-0.0019346315566561,0.0007982081174615108,-0.0025332876447522325,0.000848876241718908,2.4306345278818062,0.6100892411975669,1.973067596983631,0.6488160804827985,2.1032368364234384,1.4678124322375254,1.961824409388749,3.2625403933900854,18.849851329040906,35.768111240636976,39.01563608199619,117.58319123182798
942,Europe_UKX,100_global_linear_linear,1.814174548707305,0.8998890626974404,1.2526788294078977,1.007172248757443,1.5030751863880387,0.9072254553221685,1.2845368997021298,1.080557921640367,-0.297576499826287,0.08942658981678958,-0.3212496195949047,0.12471649134723364,0.4799654534353963,0.28539368375440366,0.374547799980418,0.3316111403902548,0.2363452671259465,0.04129565807835471,0.23543007790578738,0.0575916680758394,3.124023694469721,1.530545908725431,2.2298425514622617,1.7167151707743946,0.1452582214629616,0.021368044172694126,0.14389856258533967,0.03463284095146436,-0.0190736555965254,0.0004945624737642216,-0.019444577451848567,0.000525955981704761,1.39808304369213,0.1822267006819715,1.2614130181806515,0.1937939660494712,0.8821977905165208,1.4141132362237536,1.2546073354504765,4.797527548637513,11.610123455326544,61.86306199353797,45.759469233575516,263.291719441104
943,Europe_UKX,100_global_linear_lstm,0.8524426845728299,0.49253756697013107,0.6306583701188854,0.5860238813158024,0.3725049228947322,0.31862123277031634,0.38385357700294487,0.3889806526526315,-0.1415560395387409,0.04972404957131533,-0.1510665507271747,0.06720587541436625,0.0558695705089704,0.047977940329731406,0.052280432590941665,0.05702362052847078,0.0812409449949108,0.020155131646948474,0.07791854585337421,0.02595073403771361,1.4165092238314505,0.8538783639433795,1.1245497426924058,0.9941222969738263,0.04871982306127,0.0123824496230623,0.04885222315957028,0.017419272053962185,-0.0046251681943746,0.0006092984172648224,-0.0050677558015248675,0.0006480820811310702,1.2876976286422102,0.13438598683646474,1.1966542050999616,0.14313899790433035,2.0839562677989107,2.495181581328886,1.923222198216549,4.159853712741497,44.93147947020132,63.51359427912133,79.76115032656746,170.9148740444678
